,original_word,tokenized_by_bert
27572,"##direction
","['#', '#', 'direction']"
27573,"atmosph
","['atm', '##os', '##ph']"
27574,"chro
","['ch', '##ro']"
27575,"##rmite
","['#', '#', 'rm', '##ite']"
27576,"fabri
","['fa', '##bri']"
27577,"distan
","['di', '##stan']"
27578,"##utiv
","['#', '#', 'ut', '##iv']"
27579,"zprii
","['z', '##pr', '##ii']"
27580,"satisfaisant
","['sat', '##is', '##fa', '##isan', '##t']"
27581,"gust
",['gust']
27582,"hug
",['hug']
27583,"##ouce
","['#', '#', 'ou', '##ce']"
27584,"##sampling
","['#', '#', 'sampling']"
27585,"réel
",['reel']
27586,"##platte
","['#', '#', 'platt', '##e']"
27587,"rési
","['res', '##i']"
27588,"zoh
","['z', '##oh']"
27589,"uev
","['u', '##ev']"
27590,"requir
","['re', '##qui', '##r']"
27591,"enthalt
","['en', '##thal', '##t']"
27592,"##breeder
","['#', '#', 'breed', '##er']"
27593,"structur
","['st', '##ru', '##ct', '##ur']"
27594,"ebi
","['e', '##bi']"
27595,"elevat
","['el', '##eva', '##t']"
27596,"##scaling
","['#', '#', 'scaling']"
27597,"crb
","['cr', '##b']"
27598,"##cavity
","['#', '#', 'cavity']"
27599,"##trigger
","['#', '#', 'trigger']"
27600,"##strategie
","['#', '#', 'st', '##rate', '##gie']"
27601,"##aufwarmspanne
","['#', '#', 'auf', '##war', '##ms', '##pan', '##ne']"
27602,"##similar
","['#', '#', 'similar']"
27603,"##furnished
","['#', '#', 'furnished']"
27604,"##anforderungen
","['#', '#', 'an', '##ford', '##er', '##ungen']"
27605,"##microbial
","['#', '#', 'micro', '##bial']"
27606,"##reinforced
","['#', '#', 'reinforced']"
27607,"##fluctuation
","['#', '#', 'flu', '##ct', '##uation']"
27608,"##zirconia
","['#', '#', 'z', '##ir', '##con', '##ia']"
27609,"##collection
","['#', '#', 'collection']"
27610,"##determining
","['#', '#', 'determining']"
27611,"##increase
","['#', '#', 'increase']"
27612,"##separated
","['#', '#', 'separated']"
27613,"##crosssection
","['#', '#', 'cross', '##section']"
27614,"##plasma
","['#', '#', 'plasma']"
27615,"##accident
","['#', '#', 'accident']"
27616,"##hardness
","['#', '#', 'hardness']"
27617,"##kurt
","['#', '#', 'kurt']"
27618,"##aligned
","['#', '#', 'aligned']"
27619,"aku
","['ak', '##u']"
27620,"##spriih
","['#', '#', 'sp', '##ri', '##ih']"
27621,"disassembl
","['di', '##sas', '##se', '##mb', '##l']"
27622,"ywo
","['y', '##wo']"
27623,"##sceses
","['#', '#', 'sc', '##eses']"
27624,"##general
","['#', '#', 'general']"
27625,"sundi
","['sun', '##di']"
27626,"epso
","['eps', '##o']"
27627,"bnf
","['bn', '##f']"
27628,"##nnals
","['#', '#', 'n', '##nal', '##s']"
27629,"##title
","['#', '#', 'title']"
27630,"distill
","['di', '##sti', '##ll']"
27631,"##ehru
","['#', '#', 'eh', '##ru']"
27632,"mechanic
",['mechanic']
27633,"interferometr
","['inter', '##fer', '##ome', '##tr']"
27634,"medicion
","['medici', '##on']"
27635,"yog
","['yo', '##g']"
27636,"constrict
","['con', '##st', '##ric', '##t']"
27637,"betrag
","['bet', '##rag']"
27638,"kristall
","['kris', '##tal', '##l']"
27639,"pamam
","['pam', '##am']"
27640,"molybd
","['mo', '##ly', '##b', '##d']"
27641,"endotherm
","['end', '##oth', '##er', '##m']"
27642,"tabulat
","['tab', '##ula', '##t']"
27643,"direc
","['dire', '##c']"
27644,"miniaturiz
","['mini', '##at', '##uri', '##z']"
27645,"##auvi
","['#', '#', 'au', '##vi']"
27646,"##roportional
","['#', '#', 'ro', '##port', '##ional']"
27647,"turbul
","['tu', '##rb', '##ul']"
27648,"##rmetauscher
","['#', '#', 'rm', '##eta', '##us', '##cher']"
27649,"assump
","['ass', '##ump']"
27650,"thermophore
","['the', '##rm', '##op', '##hore']"
27651,"##zihs
","['#', '#', 'z', '##ih', '##s']"
27652,"##topeak
","['#', '#', 'top', '##eak']"
27653,"abhadngig
","['ab', '##had', '##ng', '##ig']"
27654,"pozzolan
","['po', '##zzo', '##lan']"
27655,"##selfinterstitial
","['#', '#', 'self', '##int', '##ers', '##ti', '##tial']"
27656,"##semiquantitative
","['#', '#', 'semi', '##qua', '##nti', '##tative']"
27657,"ambience
","['am', '##bie', '##nce']"
27658,"angesaugt
","['ang', '##esa', '##ug', '##t']"
27659,"angewandte
","['ang', '##ew', '##and', '##te']"
27660,"anisotropie
","['an', '##iso', '##tro', '##pie']"
27661,"aquacultur
","['aqua', '##cu', '##lt', '##ur']"
27662,"batpxad
","['bat', '##p', '##xa', '##d']"
27663,"beaufschlagung
","['beau', '##fs', '##ch', '##lag', '##ung']"
27664,"dendrimer
","['den', '##dr', '##ime', '##r']"
27665,"denielou
","['den', '##iel', '##ou']"
27666,"deoxygenation
","['de', '##ox', '##y', '##gen', '##ation']"
27667,"dilatometer
","['dil', '##ato', '##meter']"
27668,"diodicity
","['di', '##od', '##ici', '##ty']"
27669,"drehdeckel
","['dr', '##eh', '##deck', '##el']"
27670,"encyclopedi
","['en', '##cy', '##cl', '##oped', '##i']"
27671,"ereignisablauf
","['er', '##ei', '##gni', '##sa', '##bla', '##uf']"
27672,"fidelity
",['fidelity']
27673,"gewahrleistet
","['ge', '##wa', '##hr', '##lei', '##ste', '##t']"
27674,"geéffnet
","['gee', '##ff', '##net']"
27675,"goldsmith
",['goldsmith']
27676,"habituelle
","['habit', '##uel', '##le']"
27677,"hemanath
","['hem', '##ana', '##th']"
27678,"hussain
",['hussain']
27679,"kwliter
","['kw', '##lite', '##r']"
27680,"linnhoff
","['lin', '##nh', '##off']"
27681,"maijuin
","['mai', '##ju', '##in']"
27682,"minnesota
",['minnesota']
27683,"nebraska
",['nebraska']
27684,"noulnin
","['no', '##ul', '##nin']"
27685,"pearlite
","['pearl', '##ite']"
27686,"pflasterer
","['p', '##fl', '##aster', '##er']"
27687,"photodiode
","['photo', '##dio', '##de']"
27688,"pondicherry
","['pond', '##iche', '##rry']"
27689,"purchasing
",['purchasing']
27690,"ravichandran
","['ravi', '##chan', '##dran']"
27691,"recipient
",['recipient']
27692,"refrigerated
","['ref', '##ri', '##ger', '##ated']"
27693,"refrigerator
",['refrigerator']
27694,"refurbish
","['ref', '##ur', '##bis', '##h']"
27695,"renseignement
","['ren', '##sei', '##gne', '##ment']"
27696,"sivasubramanian
","['si', '##vas', '##ub', '##rama', '##nian']"
27697,"stockpiling
","['stock', '##pi', '##ling']"
27698,"trajectoire
","['tr', '##aj', '##ect', '##oire']"
27699,"tungsténe
","['tung', '##sten', '##e']"
27700,"técnica
","['te', '##c', '##nica']"
27701,"varmodis
","['var', '##mo', '##dis']"
27702,"verlangsam
","['ve', '##rl', '##ang', '##sam']"
27703,"wasserabscheide
","['was', '##ser', '##ab', '##sche', '##ide']"
27704,"winkler
",['winkler']
27705,"élastique
","['el', '##ast', '##ique']"
27706,"##ftihrung
","['#', '#', 'ft', '##ih', '##run', '##g']"
27707,"##gegriffen
","['#', '#', 'ge', '##gr', '##iff', '##en']"
27708,"##ttigungszustand
","['#', '#', 'tt', '##ig', '##ung', '##sz', '##ust', '##and']"
27709,"bougies
","['bo', '##ug', '##ies']"
27710,"convincing
",['convincing']
27711,"intrigu
","['int', '##ri', '##gu']"
27712,"laboratorio
","['labor', '##ator', '##io']"
27713,"questionnaire
","['question', '##naire']"
27714,"rewrite
","['re', '##write']"
27715,"sadoway
","['sad', '##owa', '##y']"
27716,"chasanov
","['cha', '##san', '##ov']"
27717,"duffy
",['duffy']
27718,"expedient
","['ex', '##ped', '##ient']"
27719,"fedgah
","['fed', '##ga', '##h']"
27720,"fluiddynamische
","['fluid', '##dy', '##nami', '##sche']"
27721,"fracturing
","['fra', '##cturing']"
27722,"konsequenz
","['ko', '##nse', '##que', '##nz']"
27723,"orleans
",['orleans']
27724,"seismische
","['se', '##ism', '##ische']"
27725,"transitoire
","['transit', '##oire']"
27726,"underpredicted
","['under', '##pre', '##dict', '##ed']"
27727,"ungiinstigste
","['un', '##gi', '##ins', '##ti', '##gs', '##te']"
27728,"verpackung
","['ve', '##rp', '##ack', '##ung']"
27729,"élabor
","['el', '##ab', '##or']"
27730,"declared
",['declared']
27731,"reaktivitéts
","['re', '##ak', '##tiv', '##ite', '##ts']"
27732,"simmons
",['simmons']
27733,"subicens
","['sub', '##ice', '##ns']"
27734,"verstopf
","['ve', '##rst', '##op', '##f']"
27735,"aliailov
","['ali', '##ail', '##ov']"
27736,"cbmi
","['cb', '##mi']"
27737,"grofwelzheim
","['gr', '##of', '##we', '##lz', '##heim']"
27738,"spigot
","['sp', '##igo', '##t']"
27739,"anlfci
","['an', '##lf', '##ci']"
27740,"sandvik
","['sand', '##vik']"
27741,"mehrfach
","['me', '##hr', '##fa', '##ch']"
27742,"ngyh
","['ng', '##y', '##h']"
27743,"nominelle
","['no', '##mine', '##lle']"
27744,"espectrometr
","['es', '##pe', '##ct', '##rom', '##et', '##r']"
27745,"hollins
","['ho', '##llins']"
27746,"refilling
","['ref', '##ill', '##ing']"
27747,"varaws
","['var', '##aw', '##s']"
27748,"legierungs
","['leg', '##ier', '##ung', '##s']"
27749,"afterglow
","['after', '##gl', '##ow']"
27750,"fflm
","['ff', '##lm']"
27751,"atquass
","['at', '##qua', '##ss']"
27752,"hysteri
","['h', '##yst', '##eri']"
27753,"yamamoto
",['yamamoto']
27754,"##riistung
","['#', '#', 'ri', '##ist', '##ung']"
27755,"aiken
","['ai', '##ken']"
27756,"convince
",['convince']
27757,"aunjo
","['au', '##n', '##jo']"
27758,"begrenzung
","['beg', '##ren', '##zu', '##ng']"
27759,"inerease
","['in', '##ere', '##ase']"
27760,"minicomputer
","['mini', '##com', '##put', '##er']"
27761,"osborn
",['osborn']
27762,"##gektihlte
","['#', '#', 'ge', '##kti', '##hl', '##te']"
27763,"urgency
",['urgency']
27764,"##verwertung
","['#', '#', 've', '##r', '##wer', '##tung']"
27765,"moiety
","['moi', '##ety']"
27766,"##coccus
","['#', '#', 'co', '##ccus']"
27767,"constaté
","['con', '##sta', '##te']"
27768,"fluorimetr
","['flu', '##ori', '##met', '##r']"
27769,"tetrachloride
","['te', '##tra', '##ch', '##lor', '##ide']"
27770,"probabilité
","['pro', '##ba', '##bil', '##ite']"
27771,"##miscible
","['#', '#', 'mis', '##ci', '##ble']"
27772,"precipitating
","['pre', '##ci', '##pit', '##ating']"
27773,"medicién
","['medici', '##en']"
27774,"chunk
",['chunk']
27775,"abgebaut
","['ab', '##ge', '##bau', '##t']"
27776,"emplacement
","['em', '##pl', '##ace', '##ment']"
27777,"irreversibly
","['ir', '##re', '##vers', '##ibly']"
27778,"xiao
",['xiao']
27779,"kurven
","['ku', '##r', '##ven']"
27780,"undesire
","['und', '##es', '##ire']"
27781,"dpcam
","['d', '##pc', '##am']"
27782,"unconditional
","['un', '##con', '##ditional']"
27783,"indeterminate
","['ind', '##eter', '##minate']"
27784,"naasrmemo
","['na', '##as', '##rm', '##em', '##o']"
27785,"sgl
","['sg', '##l']"
27786,"isbn
",['isbn']
27787,"polaki
","['pol', '##aki']"
27788,"pseudogap
","['pseudo', '##ga', '##p']"
27789,"calmole
","['calm', '##ole']"
27790,"chamfer
","['cha', '##m', '##fer']"
27791,"curtail
","['curt', '##ail']"
27792,"vielmeh
","['vie', '##lm', '##eh']"
27793,"slender
",['slender']
27794,"issuance
","['iss', '##uance']"
27795,"ccse
","['cc', '##se']"
27796,"scarlet
",['scarlet']
27797,"spaltgasdruck
","['spa', '##lt', '##gas', '##dr', '##uck']"
27798,"dohya
","['do', '##hya']"
27799,"terbium
","['ter', '##bi', '##um']"
27800,"trolley
",['trolley']
27801,"commonwealth
",['commonwealth']
27802,"pringer
","['pri', '##nger']"
27803,"teillast
","['te', '##illa', '##st']"
27804,"bafbr
","['ba', '##fb', '##r']"
27805,"imprint
",['imprint']
27806,"variiert
","['var', '##ii', '##ert']"
27807,"joumal
","['jo', '##uma', '##l']"
27808,"##acetamide
","['#', '#', 'ace', '##tam', '##ide']"
27809,"darstellen
","['dar', '##ste', '##llen']"
27810,"tigrade
","['ti', '##grade']"
27811,"sysweld
","['sy', '##sw', '##eld']"
27812,"juneaugust
","['june', '##au', '##gus', '##t']"
27813,"africa
",['africa']
27814,"marbach
","['mar', '##bach']"
27815,"chnik
","['ch', '##nik']"
27816,"windrichtung
","['wind', '##rich', '##tung']"
27817,"pseudopotential
","['pseudo', '##pot', '##ential']"
27818,"désign
",['design']
27819,"##aaaaaaaa
","['#', '#', 'aaa', '##aa', '##aa', '##a']"
27820,"kernreaktoren
","['kern', '##rea', '##kt', '##ore', '##n']"
27821,"zeiss
","['ze', '##iss']"
27822,"generous
",['generous']
27823,"drybox
","['dry', '##box']"
27824,"thermobalance
","['the', '##rm', '##ob', '##ala', '##nce']"
27825,"benign
",['benign']
27826,"maintenu
","['main', '##ten', '##u']"
27827,"christ
",['christ']
27828,"hypoder
","['h', '##yp', '##oder']"
27829,"prestress
","['pre', '##st', '##ress']"
27830,"dorset
",['dorset']
27831,"nusys
","['nu', '##sy', '##s']"
27832,"sairam
","['sai', '##ram']"
27833,"aufgenommen
","['auf', '##gen', '##om', '##men']"
27834,"rivets
","['ri', '##vet', '##s']"
27835,"ucrl
","['uc', '##rl']"
27836,"supercond
","['super', '##con', '##d']"
27837,"stafford
",['stafford']
27838,"slnaw
","['sl', '##na', '##w']"
27839,"vorgabe
","['vo', '##rga', '##be']"
27840,"beaufschlagt
","['beau', '##fs', '##ch', '##lag', '##t']"
27841,"ausdehnung
","['aus', '##deh', '##nu', '##ng']"
27842,"ptpt
","['pt', '##pt']"
27843,"bistable
","['bis', '##table']"
27844,"calibrant
","['cal', '##ib', '##rant']"
27845,"dissipating
","['di', '##ssi', '##pati', '##ng']"
27846,"invention
",['invention']
27847,"fasser
","['fa', '##sser']"
27848,"aferrite
","['af', '##er', '##rite']"
27849,"thoriumuranium
","['thor', '##ium', '##ura', '##nium']"
27850,"srsno
","['sr', '##s', '##no']"
27851,"##fihrung
","['#', '#', 'fi', '##hr', '##ung']"
27852,"appliquée
","['app', '##li', '##que', '##e']"
27853,"posible
","['po', '##sible']"
27854,"palmer
",['palmer']
27855,"woodley
","['wood', '##ley']"
27856,"ausbildung
","['aus', '##bil', '##dun', '##g']"
27857,"commutat
","['com', '##mut', '##at']"
27858,"vivek
","['vi', '##ve', '##k']"
27859,"agdl
","['ag', '##dl']"
27860,"hexyl
","['he', '##xy', '##l']"
27861,"teletype
","['tel', '##ety', '##pe']"
27862,"##halide
","['#', '#', 'hal', '##ide']"
27863,"sastra
","['sas', '##tra']"
27864,"decorat
","['decor', '##at']"
27865,"##iography
","['#', '#', 'io', '##graphy']"
27866,"##reibung
","['#', '#', 'rei', '##bu', '##ng']"
27867,"administrator
",['administrator']
27868,"ndcl
","['n', '##dc', '##l']"
27869,"renard
","['ren', '##ard']"
27870,"einstein
",['einstein']
27871,"##nalkane
","['#', '#', 'na', '##lka', '##ne']"
27872,"defini
","['def', '##ini']"
27873,"bestdtig
","['best', '##dt', '##ig']"
27874,"brehm
","['br', '##eh', '##m']"
27875,"pfs
","['p', '##fs']"
27876,"ruth
",['ruth']
27877,"chord
",['chord']
27878,"obligation
",['obligation']
27879,"iei
","['ie', '##i']"
27880,"##snvhx
","['#', '#', 's', '##n', '##v', '##h', '##x']"
27881,"itwo
","['it', '##wo']"
27882,"defield
","['def', '##ield']"
27883,"comlocaterad
","['com', '##lo', '##cate', '##rad']"
27884,"évident
",['evident']
27885,"ausbau
","['aus', '##bau']"
27886,"evoke
","['ev', '##oke']"
27887,"tajim
","['ta', '##ji', '##m']"
27888,"##cksichtigt
","['#', '#', 'ck', '##sic', '##ht', '##ig', '##t']"
27889,"rotordynamic
","['rotor', '##dy', '##nami', '##c']"
27890,"overtone
","['over', '##tone']"
27891,"hotroll
","['hot', '##roll']"
27892,"seoul
",['seoul']
27893,"rlc
","['r', '##lc']"
27894,"dull
",['dull']
27895,"##marqu
","['#', '#', 'mar', '##qu']"
27896,"conclusively
","['con', '##clusive', '##ly']"
27897,"##veck
","['#', '#', 've', '##ck']"
27898,"suriya
","['sur', '##iya']"
27899,"waterproof
","['water', '##proof']"
27900,"shiba
","['shi', '##ba']"
27901,"manufac
","['man', '##uf', '##ac']"
27902,"calculus
",['calculus']
27903,"##coustic
","['#', '#', 'co', '##ust', '##ic']"
27904,"##defekten
","['#', '#', 'def', '##ek', '##ten']"
27905,"##levé
","['#', '#', 'lev', '##e']"
27906,"donnell
",['donnell']
27907,"ionbeam
","['ion', '##beam']"
27908,"epoch
",['epoch']
27909,"celis
","['ce', '##lis']"
27910,"gasifier
","['gas', '##ifier']"
27911,"dirty
",['dirty']
27912,"surmise
","['sur', '##mise']"
27913,"triax
","['tri', '##ax']"
27914,"avance
","['ava', '##nce']"
27915,"##location
","['#', '#', 'location']"
27916,"txt
","['tx', '##t']"
27917,"wedgecrack
","['wedge', '##cr', '##ack']"
27918,"flutreaktivita
","['flu', '##tre', '##ak', '##tiv', '##ita']"
27919,"horst
",['horst']
27920,"dutta
","['du', '##tta']"
27921,"carboncarbon
","['carbon', '##carbon']"
27922,"civa
","['ci', '##va']"
27923,"sanders
",['sanders']
27924,"waterquenched
","['water', '##que', '##nched']"
27925,"lcd
",['lcd']
27926,"uotitsod
","['u', '##ot', '##its', '##od']"
27927,"jnl
","['j', '##nl']"
27928,"mnco
","['mn', '##co']"
27929,"##fortschritt
","['#', '#', 'forts', '##ch', '##rit', '##t']"
27930,"zamo
","['za', '##mo']"
27931,"plantspecific
","['plants', '##pe', '##ci', '##fi', '##c']"
27932,"fluent
",['fluent']
27933,"heller
",['heller']
27934,"ucla
",['ucla']
27935,"##osqe
","['#', '#', 'os', '##q', '##e']"
27936,"repeatable
","['repeat', '##able']"
27937,"betriebliche
","['bet', '##rie', '##bl', '##iche']"
27938,"ssaju
","['ss', '##aj', '##u']"
27939,"isolator
","['iso', '##lat', '##or']"
27940,"##derten
","['#', '#', 'der', '##ten']"
27941,"osf
","['os', '##f']"
27942,"dsl
","['ds', '##l']"
27943,"wollo
","['wo', '##llo']"
27944,"uaq
","['ua', '##q']"
27945,"agate
","['ag', '##ate']"
27946,"gekiihlte
","['ge', '##ki', '##ih', '##lt', '##e']"
27947,"uorg
","['u', '##org']"
27948,"opment
","['op', '##ment']"
27949,"cylin
","['cy', '##lin']"
27950,"##heitler
","['#', '#', 'he', '##it', '##ler']"
27951,"##contactresonance
","['#', '#', 'contact', '##res', '##ona', '##nce']"
27952,"##engdes
","['#', '#', 'eng', '##des']"
27953,"##will
","['#', '#', 'will']"
27954,"spear
",['spear']
27955,"analyei
","['anal', '##ye', '##i']"
27956,"burppe
","['bu', '##rp', '##pe']"
27957,"##sicherung
","['#', '#', 'sic', '##her', '##ung']"
27958,"rting
","['rt', '##ing']"
27959,"##fault
","['#', '#', 'fault']"
27960,"ntp
","['nt', '##p']"
27961,"uotssty
","['u', '##ots', '##sty']"
27962,"eyu
","['e', '##yu']"
27963,"countsmin
","['counts', '##min']"
27964,"kraus
","['k', '##raus']"
27965,"##sccsc
","['#', '#', 'sc', '##cs', '##c']"
27966,"mtc
","['mt', '##c']"
27967,"btub
","['bt', '##ub']"
27968,"##pwr
","['#', '#', 'p', '##wr']"
27969,"ytio
","['y', '##ti', '##o']"
27970,"##teibho
","['#', '#', 'te', '##ib', '##ho']"
27971,"spir
","['sp', '##ir']"
27972,"medel
","['med', '##el']"
27973,"##doppelt
","['#', '#', 'do', '##ppel', '##t']"
27974,"utron
","['ut', '##ron']"
27975,"yndi
","['y', '##ndi']"
27976,"ligne
","['li', '##gne']"
27977,"##chiller
","['#', '#', 'chill', '##er']"
27978,"ebm
","['e', '##bm']"
27979,"smno
","['sm', '##no']"
27980,"hdhere
","['hd', '##her', '##e']"
27981,"edc
","['ed', '##c']"
27982,"competen
","['compete', '##n']"
27983,"##chuk
","['#', '#', 'chu', '##k']"
27984,"##hwx
","['#', '#', 'h', '##w', '##x']"
27985,"dak
","['da', '##k']"
27986,"jinsdv
","['jin', '##sd', '##v']"
27987,"##asia
","['#', '#', 'asia']"
27988,"acker
","['ac', '##ker']"
27989,"##wool
","['#', '#', 'wool']"
27990,"##ffnet
","['#', '#', 'ff', '##net']"
27991,"ssvda
","['ss', '##vd', '##a']"
27992,"crosscoupl
","['cross', '##co', '##up', '##l']"
27993,"fuk
","['fu', '##k']"
27994,"osak
","['os', '##ak']"
27995,"##hyeckh
","['#', '#', 'h', '##ye', '##ck', '##h']"
27996,"tannwh
","['tan', '##n', '##w', '##h']"
27997,"##liable
","['#', '#', 'liable']"
27998,"iodi
","['io', '##di']"
27999,"##orporat
","['#', '#', 'or', '##por', '##at']"
28000,"désir
","['des', '##ir']"
28001,"sperr
","['sp', '##er', '##r']"
28002,"##yuae
","['#', '#', 'yu', '##ae']"
28003,"wdb
","['w', '##db']"
28004,"ojp
","['o', '##j', '##p']"
28005,"merca
","['mer', '##ca']"
28006,"kek
","['ke', '##k']"
28007,"gfeo
","['g', '##fe', '##o']"
28008,"##anbty
","['#', '#', 'an', '##bt', '##y']"
28009,"cxo
","['c', '##x', '##o']"
28010,"##tractive
","['#', '#', 'tract', '##ive']"
28011,"etf
","['et', '##f']"
28012,"aundi
","['au', '##ndi']"
28013,"##amban
","['#', '#', 'am', '##ban']"
28014,"##wilini
","['#', '#', 'wil', '##ini']"
28015,"dok
","['do', '##k']"
28016,"pill
",['pill']
28017,"siosi
","['si', '##osi']"
28018,"concem
","['con', '##ce', '##m']"
28019,"##nematic
","['#', '#', 'ne', '##matic']"
28020,"nug
","['nu', '##g']"
28021,"fuc
","['fu', '##c']"
28022,"##lected
","['#', '#', 'le', '##cted']"
28023,"goooos
","['goo', '##oo', '##s']"
28024,"cpabheh
","['cp', '##ab', '##he', '##h']"
28025,"electri
","['elect', '##ri']"
28026,"vrai
","['vr', '##ai']"
28027,"wso
","['w', '##so']"
28028,"goet
","['go', '##et']"
28029,"znt
","['z', '##nt']"
28030,"##patrick
","['#', '#', 'patrick']"
28031,"onthm
","['on', '##th', '##m']"
28032,"##single
","['#', '#', 'single']"
28033,"ouv
","['ou', '##v']"
28034,"absorberstab
","['absorb', '##ers', '##ta', '##b']"
28035,"##sescees
","['#', '#', 'se', '##sc', '##ees']"
28036,"terminé
","['term', '##ine']"
28037,"##ovich
","['#', '#', 'o', '##vich']"
28038,"##iosep
","['#', '#', 'ios', '##ep']"
28039,"fluc
","['flu', '##c']"
28040,"tdn
","['td', '##n']"
28041,"##hdb
","['#', '#', 'hd', '##b']"
28042,"##yoshi
","['#', '#', 'yo', '##shi']"
