,original_word,tokenized_by_bert
17062,"upturn
","['up', '##turn']"
17063,"kerker
","['ke', '##rke', '##r']"
17064,"coclant
","['co', '##cl', '##ant']"
17065,"temdso
","['te', '##md', '##so']"
17066,"synchronis
","['sync', '##hr', '##onis']"
17067,"obtein
","['ob', '##tein']"
17068,"unterkan
","['un', '##ter', '##kan']"
17069,"graphitization
","['graph', '##iti', '##zation']"
17070,"amppan
","['amp', '##pan']"
17071,"dampfstrémung
","['damp', '##fs', '##tre', '##mun', '##g']"
17072,"photoresponse
","['photo', '##res', '##pon', '##se']"
17073,"cuvette
","['cu', '##vet', '##te']"
17074,"krone
","['k', '##rone']"
17075,"ringbahn
","['ring', '##bahn']"
17076,"probabi
","['pro', '##ba', '##bi']"
17077,"nonconformance
","['non', '##con', '##form', '##ance']"
17078,"borewell
","['bore', '##well']"
17079,"ausgegangen
","['aus', '##ge', '##gang', '##en']"
17080,"systern
","['sy', '##ster', '##n']"
17081,"hervor
","['her', '##vor']"
17082,"terpey
","['ter', '##pe', '##y']"
17083,"wartung
","['war', '##tung']"
17084,"fnergy
","['f', '##ner', '##gy']"
17085,"ficient
","['fi', '##cie', '##nt']"
17086,"mexay
","['me', '##xa', '##y']"
17087,"pwrzr
","['p', '##wr', '##z', '##r']"
17088,"splacement
","['sp', '##lace', '##ment']"
17089,"halden
","['hal', '##den']"
17090,"##yuehua
","['yue', '##hua']"
17091,"lagao
","['la', '##ga', '##o']"
17092,"apparaitre
","['app', '##ara', '##it', '##re']"
17093,"scribed
","['scribe', '##d']"
17094,"cyele
","['cy', '##ele']"
17095,"socool
","['soc', '##ool']"
17096,"druckgefé
","['dr', '##uck', '##ge', '##fe']"
17097,"extens
","['ex', '##tens']"
17098,"reestablished
","['rees', '##tablished']"
17099,"aufgestellt
","['auf', '##ges', '##tell', '##t']"
17100,"subgrade
","['sub', '##grade']"
17101,"particulas
","['part', '##ic', '##ula', '##s']"
17102,"clearcut
","['clear', '##cut']"
17103,"embrittl
","['em', '##bri', '##tt', '##l']"
17104,"generateurs
","['generate', '##urs']"
17105,"delete
","['del', '##ete']"
17106,"epec
","['ep', '##ec']"
17107,"seiche
","['se', '##iche']"
17108,"kriechbeulen
","['k', '##rie', '##ch', '##be', '##ule', '##n']"
17109,"nemsec
","['ne', '##ms', '##ec']"
17110,"dispersoid
","['di', '##sper', '##so', '##id']"
17111,"aufgaben
","['auf', '##ga', '##ben']"
17112,"sujet
","['su', '##jet']"
17113,"heterogen
","['het', '##ero', '##gen']"
17114,"culnse
","['cu', '##ln', '##se']"
17115,"fisica
","['fis', '##ica']"
17116,"scramtank
","['sc', '##ram', '##tan', '##k']"
17117,"associat
","['ass', '##oc', '##ia', '##t']"
17118,"undetermined
","['und', '##eter', '##mined']"
17119,"rehme
","['re', '##hm', '##e']"
17120,"hlontu
","['h', '##lon', '##tu']"
17121,"polvo
","['pol', '##vo']"
17122,"nickeliron
","['nickel', '##iro', '##n']"
17123,"##enaustausch
","['en', '##aus', '##ta', '##us', '##ch']"
17124,"istics
","['ist', '##ics']"
17125,"dlcni
","['dl', '##c', '##ni']"
17126,"umepeh
","['um', '##ep', '##eh']"
17127,"##ructural
","['ru', '##ct', '##ural']"
17128,"imposta
","['imp', '##osta']"
17129,"htfsi
","['h', '##tf', '##si']"
17130,"topshield
","['tops', '##hi', '##eld']"
17131,"cfbr
","['cf', '##br']"
17132,"vollintegrierte
","['vol', '##lin', '##te', '##gr', '##ier', '##te']"
17133,"##rplus
","['r', '##pl', '##us']"
17134,"ruther
","['ruth', '##er']"
17135,"hinein
","['hi', '##ne', '##in']"
17136,"pebs
","['pe', '##bs']"
17137,"fourfold
","['four', '##fold']"
17138,"remelting
","['re', '##mel', '##ting']"
17139,"yty
","['y', '##ty']"
17140,"##saau
","['sa', '##au']"
17141,"dtpa
","['dt', '##pa']"
17142,"adeds
","['ad', '##ed', '##s']"
17143,"plag
","['pl', '##ag']"
17144,"ipl
","['ip', '##l']"
17145,"jtavmoti
","['j', '##ta', '##v', '##mot', '##i']"
17146,"redial
","['red', '##ial']"
17147,"voudr
","['vo', '##ud', '##r']"
17148,"mcu
","['mc', '##u']"
17149,"mnteog
","['mn', '##te', '##og']"
17150,"##uini
","['ui', '##ni']"
17151,"##betriebsvorginge
","['bet', '##rie', '##bs', '##vor', '##ging', '##e']"
17152,"##htsdhx
","['h', '##ts', '##dh', '##x']"
17153,"rediff
","['red', '##iff']"
17154,"ouest
","['ou', '##est']"
17155,"##kiihlkreis
","['ki', '##ih', '##lk', '##re', '##is']"
17156,"sdwn
","['sd', '##wn']"
17157,"dmw
","['d', '##m', '##w']"
17158,"basson
","['bass', '##on']"
17159,"corresp
","['co', '##rre', '##sp']"
17160,"umleitstation
","['um', '##lei', '##ts', '##tation']"
17161,"viene
","['vie', '##ne']"
17162,"lamno
","['lam', '##no']"
17163,"##onpoid
","['on', '##po', '##id']"
17164,"steelshot
","['steel', '##shot']"
17165,"parida
","['par', '##ida']"
17166,"prealloy
","['pre', '##all', '##oy']"
17167,"gml
","['gm', '##l']"
17168,"valable
","['val', '##able']"
17169,"digitizer
","['digit', '##izer']"
17170,"prioraustenit
","['prior', '##aus', '##ten', '##it']"
17171,"seismicity
","['seismic', '##ity']"
17172,"halved
","['hal', '##ved']"
17173,"conditic
","['con', '##dit', '##ic']"
17174,"tmt
","['t', '##mt']"
17175,"##casein
","['case', '##in']"
17176,"randomness
","['random', '##ness']"
17177,"aircooling
","['air', '##co', '##olin', '##g']"
17178,"afdure
","['af', '##dur', '##e']"
17179,"sommer
","['somme', '##r']"
17180,"##sadwa
","['sad', '##wa']"
17181,"##brandausbreitung
","['brand', '##aus', '##bre', '##itung']"
17182,"abgas
","['ab', '##gas']"
17183,"zrf
","['z', '##rf']"
17184,"##ffel
","['ff', '##el']"
17185,"##perience
","['per', '##ience']"
17186,"mohr
","['mo', '##hr']"
17187,"##jouy
","['jo', '##uy']"
17188,"##schleifen
","['sc', '##hl', '##ei', '##fen']"
17189,"##hoctl
","['hoc', '##tl']"
17190,"alzn
","['al', '##z', '##n']"
17191,"reaccione
","['re', '##ac', '##cion', '##e']"
17192,"##catalyze
","['cat', '##aly', '##ze']"
17193,"extrait
","['extra', '##it']"
17194,"##abschirmwasser
","['abs', '##chi', '##rm', '##was', '##ser']"
17195,"skep
","['sk', '##ep']"
17196,"mittal
","['mit', '##tal']"
17197,"variati
","['var', '##ia', '##ti']"
17198,"tka
","['t', '##ka']"
17199,"centralised
","['central', '##ised']"
17200,"##teknik
","['te', '##k', '##nik']"
17201,"kinetically
","['kinetic', '##ally']"
17202,"nynl
","['ny', '##nl']"
17203,"gebr
","['ge', '##br']"
17204,"luoddn
","['lu', '##od', '##d', '##n']"
17205,"##uuod
","['u', '##uo', '##d']"
17206,"##verhiltnisse
","['ve', '##rh', '##il', '##t', '##nis', '##se']"
17207,"geologi
","['geo', '##log', '##i']"
17208,"##ilde
","['il', '##de']"
17209,"rrl
","['rr', '##l']"
17210,"ritz
","['ri', '##tz']"
17211,"narrat
","['na', '##rra', '##t']"
17212,"herpeto
","['her', '##pet', '##o']"
17213,"plex
","['pl', '##ex']"
17214,"deac
","['dea', '##c']"
17215,"bloch
","['bloc', '##h']"
17216,"sanit
","['san', '##it']"
17217,"gcer
","['g', '##cer']"
17218,"##eeaee
","['ee', '##ae', '##e']"
17219,"ysec
","['y', '##se', '##c']"
17220,"##kkal
","['k', '##kal']"
17221,"applica
","['app', '##lica']"
17222,"supra
","['su', '##pr', '##a']"
17223,"materiel
","['mater', '##iel']"
17224,"orv
","['or', '##v']"
17225,"ellipse
","['el', '##lip', '##se']"
17226,"oap
","['o', '##ap']"
17227,"moteur
","['mo', '##te', '##ur']"
17228,"##sumption
","['sum', '##ption']"
17229,"intrala
","['intra', '##la']"
17230,"hach
","['ha', '##ch']"
17231,"jaz
","['ja', '##z']"
17232,"##wvls
","['w', '##v', '##ls']"
17233,"inspir
","['ins', '##pi', '##r']"
17234,"gax
","['ga', '##x']"
17235,"endfbiv
","['end', '##fb', '##iv']"
17236,"##revers
","['rev', '##ers']"
17237,"ybno
","['y', '##bn', '##o']"
17238,"##hoctu
","['hoc', '##tu']"
17239,"##verschiebung
","['ve', '##rs', '##chi', '##eb', '##ung']"
17240,"rco
","['rc', '##o']"
17241,"##wlol
","['w', '##lo', '##l']"
17242,"briter
","['brit', '##er']"
17243,"shail
","['sha', '##il']"
17244,"sinsw
","['sins', '##w']"
17245,"nanomechanic
","['nano', '##me', '##chan', '##ic']"
17246,"puouo
","['pu', '##ou', '##o']"
17247,"varié
","['var', '##ie']"
17248,"##kombinationen
","['ko', '##mb', '##ination', '##en']"
17249,"ndisa
","['n', '##dis', '##a']"
17250,"eza
","['e', '##za']"
17251,"##feooh
","['fe', '##oo', '##h']"
17252,"##ualni
","['ua', '##ln', '##i']"
17253,"##quently
","['que', '##ntly']"
17254,"sutq
","['su', '##t', '##q']"
17255,"##bhad
","['b', '##had']"
17256,"##austenit
","['austen', '##it']"
17257,"##ieved
","['ie', '##ved']"
17258,"grr
","['gr', '##r']"
17259,"thaw
","['tha', '##w']"
17260,"fehl
","['fe', '##hl']"
17261,"otra
","['ot', '##ra']"
17262,"fication
","['fi', '##cation']"
17263,"adaptée
","['adapt', '##ee']"
17264,"hpc
","['hp', '##c']"
17265,"calibra
","['cal', '##ib', '##ra']"
17266,"thermodyn
","['the', '##rm', '##od', '##yn']"
17267,"reqd
","['re', '##q', '##d']"
17268,"entsteh
","['en', '##ts', '##te', '##h']"
17269,"stageiii
","['stage', '##iii']"
17270,"nnu
","['n', '##nu']"
17271,"qat
","['q', '##at']"
17272,"expone
","['expo', '##ne']"
17273,"##unold
","['uno', '##ld']"
17274,"bhan
","['b', '##han']"
17275,"channe
","['chan', '##ne']"
17276,"smu
","['sm', '##u']"
17277,"##inone
","['in', '##one']"
17278,"flieb
","['fl', '##ie', '##b']"
17279,"##ewski
","['e', '##wski']"
17280,"ntu
","['nt', '##u']"
17281,"hoof
","['ho', '##of']"
17282,"##ressure
","['res', '##sure']"
17283,"curva
","['cu', '##rva']"
17284,"druckgefab
","['dr', '##uck', '##ge', '##fa', '##b']"
17285,"##emeht
","['em', '##eh', '##t']"
17286,"metallische
","['metal', '##lis', '##che']"
17287,"##pentyl
","['pen', '##ty', '##l']"
17288,"##rrere
","['rr', '##ere']"
17289,"computerai
","['computer', '##ai']"
17290,"##swv
","['sw', '##v']"
17291,"bpp
","['bp', '##p']"
17292,"smai
","['sm', '##ai']"
17293,"lze
","['l', '##ze']"
17294,"ubl
","['u', '##bl']"
17295,"olf
","['ol', '##f']"
17296,"vereinfachte
","['ve', '##re', '##in', '##fa', '##cht', '##e']"
17297,"spuo
","['sp', '##uo']"
17298,"kotoph
","['ko', '##top', '##h']"
17299,"##ssyls
","['ss', '##yl', '##s']"
17300,"durchgehend
","['du', '##rch', '##ge', '##hend']"
17301,"##consequential
","['con', '##se', '##quent', '##ial']"
17302,"##bassemblies
","['bass', '##em', '##bl', '##ies']"
17303,"gebi
","['ge', '##bi']"
17304,"pnc
","['p', '##nc']"
17305,"ezn
","['e', '##z', '##n']"
17306,"##herty
","['her', '##ty']"
17307,"applicati
","['app', '##lica', '##ti']"
17308,"mtt
","['mt', '##t']"
17309,"##umco
","['um', '##co']"
17310,"nbi
","['n', '##bi']"
17311,"##tisti
","['tis', '##ti']"
17312,"nosli
","['nos', '##li']"
17313,"##eppel
","['ep', '##pel']"
17314,"##numeric
","['nu', '##meric']"
17315,"thermit
","['the', '##rmi', '##t']"
17316,"tvw
","['tv', '##w']"
17317,"trh
","['tr', '##h']"
17318,"mutagen
","['mu', '##tage', '##n']"
17319,"subassemb
","['sub', '##asse', '##mb']"
17320,"escala
","['es', '##cala']"
17321,"hehtp
","['he', '##ht', '##p']"
17322,"phar
","['ph', '##ar']"
17323,"multitrabl
","['multi', '##tra', '##bl']"
17324,"yti
","['y', '##ti']"
17325,"vew
","['ve', '##w']"
17326,"proze
","['pro', '##ze']"
17327,"##csssses
","['cs', '##ss', '##ses']"
17328,"uotiv
","['u', '##ot', '##iv']"
17329,"faw
","['fa', '##w']"
17330,"##quellen
","['que', '##llen']"
17331,"##cidn
","['cid', '##n']"
17332,"bsn
","['bs', '##n']"
17333,"##rror
","['rr', '##or']"
17334,"cucu
","['cu', '##cu']"
17335,"transmis
","['trans', '##mis']"
17336,"hebe
","['he', '##be']"
17337,"fsi
","['f', '##si']"
17338,"fournir
","['four', '##nir']"
17339,"wval
","['w', '##val']"
17340,"tripath
","['trip', '##ath']"
17341,"##igcar
","['i', '##gc', '##ar']"
17342,"##romic
","['rom', '##ic']"
17343,"ozw
","['oz', '##w']"
17344,"ziz
","['z', '##iz']"
17345,"##espond
","['es', '##pon', '##d']"
17346,"##sibly
","['si', '##bly']"
17347,"préciser
","['precise', '##r']"
17348,"snotli
","['s', '##not', '##li']"
17349,"gandi
","['gan', '##di']"
17350,"##konzeption
","['ko', '##nz', '##ept', '##ion']"
17351,"sdh
","['sd', '##h']"
17352,"kli
","['k', '##li']"
17353,"##atham
","['at', '##ham']"
17354,"##nbv
","['n', '##b', '##v']"
17355,"oav
","['o', '##av']"
17356,"hsl
","['hs', '##l']"
17357,"cobaltbase
","['cobalt', '##base']"
17358,"sicherheitsbehd
","['sic', '##her', '##hei', '##ts', '##be', '##hd']"
17359,"obb
","['ob', '##b']"
17360,"##kotophx
","['ko', '##top', '##h', '##x']"
17361,"##leiter
","['lei', '##ter']"
17362,"##ytsod
","['y', '##ts', '##od']"
17363,"fannin
","['fan', '##nin']"
17364,"evt
","['ev', '##t']"
17365,"##dopplerkonstante
","['do', '##pp', '##ler', '##kon', '##stan', '##te']"
17366,"refroidi
","['ref', '##roid', '##i']"
17367,"##sessses
","['se', '##ss', '##ses']"
17368,"##éffnungsve
","['e', '##ff', '##nu', '##ng', '##s', '##ve']"
17369,"##emical
","['emi', '##cal']"
17370,"indicat
","['ind', '##ica', '##t']"
17371,"eventuelle
","['event', '##uel', '##le']"
17372,"utilizan
","['ut', '##ili', '##zan']"
17373,"jeya
","['je', '##ya']"
17374,"##jahr
","['ja', '##hr']"
17375,"lix
","['li', '##x']"
17376,"apv
","['ap', '##v']"
17377,"##spitzen
","['spit', '##zen']"
17378,"owo
","['ow', '##o']"
17379,"##ullis
","['ul', '##lis']"
17380,"##neutronenquelle
","['neutron', '##en', '##quel', '##le']"
17381,"aisé
","['ai', '##se']"
17382,"##qunu
","['qu', '##nu']"
17383,"udi
","['ud', '##i']"
17384,"##eeseeeee
","['ee', '##see', '##ee', '##e']"
17385,"okc
","['ok', '##c']"
17386,"introdu
","['intro', '##du']"
17387,"##anaka
","['ana', '##ka']"
17388,"uond
","['u', '##ond']"
17389,"optimi
","['opt', '##imi']"
17390,"chk
","['ch', '##k']"
17391,"vicker
","['vic', '##ker']"
17392,"shortcoming
","['short', '##coming']"
17393,"bso
","['bs', '##o']"
17394,"predi
","['pre', '##di']"
17395,"retest
","['re', '##test']"
17396,"atmosph
","['atm', '##os', '##ph']"
17397,"chro
","['ch', '##ro']"
17398,"##rmite
","['rm', '##ite']"
17399,"fabri
","['fa', '##bri']"
17400,"distan
","['di', '##stan']"
17401,"##utiv
","['ut', '##iv']"
17402,"zprii
","['z', '##pr', '##ii']"
17403,"satisfaisant
","['sat', '##is', '##fa', '##isan', '##t']"
17404,"##ouce
","['ou', '##ce']"
17405,"##platte
","['platt', '##e']"
17406,"rési
","['res', '##i']"
17407,"zoh
","['z', '##oh']"
17408,"uev
","['u', '##ev']"
17409,"requir
","['re', '##qui', '##r']"
17410,"enthalt
","['en', '##thal', '##t']"
17411,"##breeder
","['breed', '##er']"
17412,"structur
","['st', '##ru', '##ct', '##ur']"
17413,"ebi
","['e', '##bi']"
17414,"elevat
","['el', '##eva', '##t']"
17415,"crb
","['cr', '##b']"
17416,"##strategie
","['st', '##rate', '##gie']"
17417,"##aufwarmspanne
","['auf', '##war', '##ms', '##pan', '##ne']"
17418,"##anforderungen
","['an', '##ford', '##er', '##ungen']"
17419,"##microbial
","['micro', '##bial']"
17420,"##fluctuation
","['flu', '##ct', '##uation']"
17421,"##zirconia
","['z', '##ir', '##con', '##ia']"
17422,"##crosssection
","['cross', '##section']"
17423,"aku
","['ak', '##u']"
17424,"##spriih
","['sp', '##ri', '##ih']"
17425,"disassembl
","['di', '##sas', '##se', '##mb', '##l']"
17426,"ywo
","['y', '##wo']"
17427,"##sceses
","['sc', '##eses']"
17428,"sundi
","['sun', '##di']"
17429,"epso
","['eps', '##o']"
17430,"bnf
","['bn', '##f']"
17431,"##nnals
","['n', '##nal', '##s']"
17432,"distill
","['di', '##sti', '##ll']"
17433,"##ehru
","['eh', '##ru']"
17434,"interferometr
","['inter', '##fer', '##ome', '##tr']"
17435,"medicion
","['medici', '##on']"
17436,"yog
","['yo', '##g']"
17437,"constrict
","['con', '##st', '##ric', '##t']"
17438,"betrag
","['bet', '##rag']"
17439,"kristall
","['kris', '##tal', '##l']"
17440,"pamam
","['pam', '##am']"
17441,"molybd
","['mo', '##ly', '##b', '##d']"
17442,"endotherm
","['end', '##oth', '##er', '##m']"
17443,"tabulat
","['tab', '##ula', '##t']"
17444,"direc
","['dire', '##c']"
17445,"miniaturiz
","['mini', '##at', '##uri', '##z']"
17446,"##auvi
","['au', '##vi']"
17447,"##roportional
","['ro', '##port', '##ional']"
17448,"turbul
","['tu', '##rb', '##ul']"
17449,"##rmetauscher
","['rm', '##eta', '##us', '##cher']"
17450,"assump
","['ass', '##ump']"
17451,"thermophore
","['the', '##rm', '##op', '##hore']"
17452,"##zihs
","['z', '##ih', '##s']"
17453,"##topeak
","['top', '##eak']"
17454,"abhadngig
","['ab', '##had', '##ng', '##ig']"
17455,"pozzolan
","['po', '##zzo', '##lan']"
17456,"##selfinterstitial
","['self', '##int', '##ers', '##ti', '##tial']"
17457,"##semiquantitative
","['semi', '##qua', '##nti', '##tative']"
17458,"ambience
","['am', '##bie', '##nce']"
17459,"angesaugt
","['ang', '##esa', '##ug', '##t']"
17460,"angewandte
","['ang', '##ew', '##and', '##te']"
17461,"anisotropie
","['an', '##iso', '##tro', '##pie']"
17462,"aquacultur
","['aqua', '##cu', '##lt', '##ur']"
17463,"batpxad
","['bat', '##p', '##xa', '##d']"
17464,"beaufschlagung
","['beau', '##fs', '##ch', '##lag', '##ung']"
17465,"dendrimer
","['den', '##dr', '##ime', '##r']"
17466,"denielou
","['den', '##iel', '##ou']"
17467,"deoxygenation
","['de', '##ox', '##y', '##gen', '##ation']"
17468,"dilatometer
","['dil', '##ato', '##meter']"
17469,"diodicity
","['di', '##od', '##ici', '##ty']"
17470,"drehdeckel
","['dr', '##eh', '##deck', '##el']"
17471,"encyclopedi
","['en', '##cy', '##cl', '##oped', '##i']"
17472,"ereignisablauf
","['er', '##ei', '##gni', '##sa', '##bla', '##uf']"
17473,"gewahrleistet
","['ge', '##wa', '##hr', '##lei', '##ste', '##t']"
17474,"geéffnet
","['gee', '##ff', '##net']"
17475,"habituelle
","['habit', '##uel', '##le']"
17476,"hemanath
","['hem', '##ana', '##th']"
17477,"kwliter
","['kw', '##lite', '##r']"
17478,"linnhoff
","['lin', '##nh', '##off']"
17479,"maijuin
","['mai', '##ju', '##in']"
17480,"noulnin
","['no', '##ul', '##nin']"
17481,"pearlite
","['pearl', '##ite']"
17482,"pflasterer
","['p', '##fl', '##aster', '##er']"
17483,"photodiode
","['photo', '##dio', '##de']"
17484,"pondicherry
","['pond', '##iche', '##rry']"
17485,"ravichandran
","['ravi', '##chan', '##dran']"
17486,"refrigerated
","['ref', '##ri', '##ger', '##ated']"
17487,"refurbish
","['ref', '##ur', '##bis', '##h']"
17488,"renseignement
","['ren', '##sei', '##gne', '##ment']"
17489,"sivasubramanian
","['si', '##vas', '##ub', '##rama', '##nian']"
17490,"stockpiling
","['stock', '##pi', '##ling']"
17491,"trajectoire
","['tr', '##aj', '##ect', '##oire']"
17492,"tungsténe
","['tung', '##sten', '##e']"
17493,"técnica
","['te', '##c', '##nica']"
17494,"varmodis
","['var', '##mo', '##dis']"
17495,"verlangsam
","['ve', '##rl', '##ang', '##sam']"
17496,"wasserabscheide
","['was', '##ser', '##ab', '##sche', '##ide']"
17497,"élastique
","['el', '##ast', '##ique']"
17498,"##ftihrung
","['ft', '##ih', '##run', '##g']"
17499,"##gegriffen
","['ge', '##gr', '##iff', '##en']"
17500,"##ttigungszustand
","['tt', '##ig', '##ung', '##sz', '##ust', '##and']"
17501,"bougies
","['bo', '##ug', '##ies']"
17502,"intrigu
","['int', '##ri', '##gu']"
17503,"laboratorio
","['labor', '##ator', '##io']"
17504,"questionnaire
","['question', '##naire']"
17505,"rewrite
","['re', '##write']"
17506,"sadoway
","['sad', '##owa', '##y']"
17507,"chasanov
","['cha', '##san', '##ov']"
17508,"expedient
","['ex', '##ped', '##ient']"
17509,"fedgah
","['fed', '##ga', '##h']"
17510,"fluiddynamische
","['fluid', '##dy', '##nami', '##sche']"
17511,"fracturing
","['fra', '##cturing']"
17512,"konsequenz
","['ko', '##nse', '##que', '##nz']"
17513,"seismische
","['se', '##ism', '##ische']"
17514,"transitoire
","['transit', '##oire']"
17515,"underpredicted
","['under', '##pre', '##dict', '##ed']"
17516,"ungiinstigste
","['un', '##gi', '##ins', '##ti', '##gs', '##te']"
17517,"verpackung
","['ve', '##rp', '##ack', '##ung']"
17518,"élabor
","['el', '##ab', '##or']"
17519,"reaktivitéts
","['re', '##ak', '##tiv', '##ite', '##ts']"
17520,"subicens
","['sub', '##ice', '##ns']"
17521,"verstopf
","['ve', '##rst', '##op', '##f']"
17522,"aliailov
","['ali', '##ail', '##ov']"
17523,"cbmi
","['cb', '##mi']"
17524,"grofwelzheim
","['gr', '##of', '##we', '##lz', '##heim']"
17525,"spigot
","['sp', '##igo', '##t']"
17526,"anlfci
","['an', '##lf', '##ci']"
17527,"sandvik
","['sand', '##vik']"
17528,"mehrfach
","['me', '##hr', '##fa', '##ch']"
17529,"ngyh
","['ng', '##y', '##h']"
17530,"nominelle
","['no', '##mine', '##lle']"
17531,"espectrometr
","['es', '##pe', '##ct', '##rom', '##et', '##r']"
17532,"hollins
","['ho', '##llins']"
17533,"refilling
","['ref', '##ill', '##ing']"
17534,"varaws
","['var', '##aw', '##s']"
17535,"legierungs
","['leg', '##ier', '##ung', '##s']"
17536,"afterglow
","['after', '##gl', '##ow']"
17537,"fflm
","['ff', '##lm']"
17538,"atquass
","['at', '##qua', '##ss']"
17539,"hysteri
","['h', '##yst', '##eri']"
17540,"##riistung
","['ri', '##ist', '##ung']"
